round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,batch_size,conv_activation,conv_dim,conv_kernel,decay,dense_kernel_init,epochs,first_dense_activation,first_dense_dim,lr,lstm_dim,mlp_units,momentum,optimizer,patience
58,0.44519639015197754,0.11965268105268478,0.25877395272254944,0.14744961261749268,0.14453808963298798,0.28223511576652527,128,tanh,[32, 32],11,0.001,he_normal,2000,<function relu at 0x7f38b33e89e0>,8,0.01,[128, 64, 32],[64, 32],0.99,rmsprop,50
60,0.13886845111846924,0.09802059084177017,0.23768474161624908,0.17035672068595886,0.09296014159917831,0.23251304030418396,256,relu,[64, 16],11,0.0001,he_normal,2000,<function relu at 0x7f38b33e89e0>,8,0.001,[128, 64, 64],[16, 16],0.99,adam,50
58,1.0654293298721313,0.1700848937034607,0.30848178267478943,0.827561616897583,0.17477379739284515,0.31360387802124023,1024,relu,[16, 16],11,0.0001,he_normal,2000,<function relu at 0x7f38b33e89e0>,16,0.01,[32],[64, 32],0.9,rmsprop,50
63,0.7633330225944519,0.1498475968837738,0.29158666729927063,0.9201822876930237,0.14077168703079224,0.28260496258735657,1024,tanh,[128, 32],13,0.0001,glorot_uniform,2000,<function relu at 0x7f38b33e89e0>,64,1e-05,[128, 64, 64],[64, 32],0.99,adam,50
59,1.0460460186004639,0.15429654717445374,0.29271677136421204,0.9153618812561035,0.15495416522026062,0.2927039563655853,128,tanh,[64, 32],5,1e-05,glorot_uniform,2000,<function relu at 0x7f38b33e89e0>,64,0.001,[128],[32, 32],0.9,adam,50
61,0.38094547390937805,0.12286650389432907,0.2589898407459259,0.32895541191101074,0.1250353902578354,0.261676162481308,1024,relu,[128, 64, 64],7,0.001,glorot_uniform,2000,<function relu at 0x7f38b33e89e0>,64,1e-05,[64],[32, 16],0.99,adam,50
63,0.07160288095474243,0.09210848808288574,0.2272510975599289,0.034558456391096115,0.08606678992509842,0.22049908339977264,1024,relu,[128, 64, 32],3,0.001,glorot_uniform,2000,<function relu at 0x7f38b33e89e0>,32,0.001,[128, 64],[64, 64],0.99,adam,50
63,0.4329518973827362,0.13490983843803406,0.26654699444770813,0.22831940650939941,0.1466342806816101,0.2756832242012024,128,tanh,[64],11,0.0001,he_normal,2000,<function relu at 0x7f38b33e89e0>,8,0.01,[128, 32, 16],[32, 16],0.99,rmsprop,50
61,0.4276316463947296,0.12216544151306152,0.2609827518463135,0.5064982175827026,0.11654555052518845,0.2553313374519348,512,relu,[128, 64, 16],3,0.0001,glorot_uniform,2000,<function relu at 0x7f38b33e89e0>,16,1e-05,[64, 32],[64, 32],0.9,rmsprop,50
56,0.03303822875022888,0.09338855743408203,0.22479721903800964,-0.08071625232696533,0.09730596095323563,0.22877322137355804,256,tanh,[128, 64],11,1e-05,he_normal,2000,<function relu at 0x7f38b33e89e0>,16,0.001,[128, 32, 16],[16, 16],0.9,adam,50
57,0.514442503452301,0.12062434107065201,0.26148486137390137,0.5512776970863342,0.12363528460264206,0.2667395770549774,512,tanh,[128, 64],3,1e-05,he_normal,2000,<function relu at 0x7f38b33e89e0>,16,0.0001,[16],[32, 32],0.9,adam,50
55,0.4106498956680298,0.10643814504146576,0.24746231734752655,0.1666402369737625,0.12109294533729553,0.2623641788959503,1024,relu,[32, 32],11,1e-05,he_normal,2000,<function relu at 0x7f38b33e89e0>,32,1e-05,[128],[64, 64],0.9,adam,50
58,0.6556376218795776,0.12649446725845337,0.26496341824531555,0.2310805320739746,0.14219042658805847,0.27880236506462097,512,relu,[16],3,1e-05,he_normal,2000,<function relu at 0x7f38b33e89e0>,16,0.01,[128, 64, 64],[32, 16],0.9,rmsprop,50
59,0.031101491302251816,0.08978872746229172,0.2253628671169281,0.18071076273918152,0.08809995651245117,0.2242240458726883,128,relu,[128, 32, 16],3,1e-05,glorot_uniform,2000,<function relu at 0x7f38b33e89e0>,32,1e-05,[128, 32, 16],[32, 16],0.99,adam,50
60,0.4838058352470398,0.12181630730628967,0.26332640647888184,0.21634365618228912,0.1420094072818756,0.2828781306743622,128,relu,[16],3,0.0001,he_normal,2000,<function relu at 0x7f38b33e89e0>,32,0.0001,[32, 32],[16, 16],0.9,rmsprop,50
